state,county,year,metric_type,diabetes_prevalence,poverty_population,FIPS
California,"Plumas County, California",2019,Age-adjusted Prevalence,15.0,18334.0,6063
California,"San Luis Obispo County, California",2019,Age-adjusted Prevalence,15.0,266098.0,6079
California,"Fresno County, California",2019,Age-adjusted Prevalence,15.0,968001.0,6019
California,"Kern County, California",2019,Age-adjusted Prevalence,15.0,857145.0,6029
California,"Orange County, California",2019,Age-adjusted Prevalence,15.0,3130730.0,6059
California,"Ventura County, California",2019,Age-adjusted Prevalence,15.0,835220.0,6111
California,"Calaveras County, California",2019,Age-adjusted Prevalence,15.0,45051.0,6009
California,"Sutter County, California",2019,Age-adjusted Prevalence,15.0,94914.0,6101
California,"San Mateo County, California",2019,Age-adjusted Prevalence,15.0,761226.0,6081
California,"Tuolumne County, California",2019,Age-adjusted Prevalence,15.0,50532.0,6109
California,"San Joaquin County, California",2019,Age-adjusted Prevalence,15.0,726994.0,6077
California,"Amador County, California",2019,Age-adjusted Prevalence,15.0,34700.0,6005
Colorado,"Phillips County, Colorado",2020,Number,35.0,4210.0,8095
Colorado,"Archuleta County, Colorado",2020,Number,35.0,13150.0,8007
Colorado,"Denver County, Colorado",2020,Number,35.0,693555.0,8031
Colorado,"Kiowa County, Colorado",2020,Number,35.0,1460.0,8061
Colorado,"Huerfano County, Colorado",2020,Number,35.0,6510.0,8055
Colorado,"Baca County, Colorado",2020,Number,35.0,3437.0,8009
Colorado,"Gilpin County, Colorado",2020,Number,35.0,5856.0,8047
Colorado,"Kit Carson County, Colorado",2020,Number,35.0,6951.0,8063
Colorado,"Gunnison County, Colorado",2020,Number,35.0,16075.0,8051
Colorado,"Mineral County, Colorado",2020,Number,35.0,824.0,8079
Colorado,"Ouray County, Colorado",2020,Number,35.0,4789.0,8091
Colorado,"Sedgwick County, Colorado",2020,Number,35.0,2284.0,8115
Colorado,"Weld County, Colorado",2020,Number,35.0,298294.0,8123
Colorado,"Custer County, Colorado",2020,Number,35.0,4731.0,8027
Colorado,"Costilla County, Colorado",2020,Number,35.0,3745.0,8023
Colorado,"Douglas County, Colorado",2020,Number,35.0,334706.0,8035
Colorado,"Lake County, Colorado",2020,Number,35.0,7627.0,8065
Colorado,"La Plata County, Colorado",2020,Number,35.0,53782.0,8067
Colorado,"Pitkin County, Colorado",2020,Number,35.0,17846.0,8097
Colorado,"Rio Grande County, Colorado",2020,Number,35.0,11137.0,8105
Colorado,"Bent County, Colorado",2020,Number,35.0,3985.0,8011
Colorado,"Crowley County, Colorado",2020,Number,35.0,4802.0,8025
Colorado,"San Juan County, Colorado",2020,Number,35.0,589.0,8111
Colorado,"Larimer County, Colorado",2020,Number,35.0,335018.0,8069
Colorado,"Logan County, Colorado",2020,Number,35.0,21500.0,8075
Colorado,"San Miguel County, Colorado",2020,Number,35.0,8024.0,8113
Colorado,"Teller County, Colorado",2020,Number,35.0,24289.0,8119
Colorado,"Elbert County, Colorado",2020,Number,35.0,25553.0,8039
Colorado,"Las Animas County, Colorado",2020,Number,35.0,13368.0,8071
Colorado,"Lincoln County, Colorado",2020,Number,35.0,3488.0,8073
Colorado,"Summit County, Colorado",2020,Number,35.0,30524.0,8117
Colorado,"Alamosa County, Colorado",2020,Number,35.0,14993.0,8003
Colorado,"Delta County, Colorado",2020,Number,35.0,29329.0,8029
Colorado,"Fremont County, Colorado",2020,Number,35.0,36119.0,8043
Colorado,"Montrose County, Colorado",2020,Number,35.0,41191.0,8085
Colorado,"Morgan County, Colorado",2020,Number,35.0,28063.0,8087
Colorado,"Saguache County, Colorado",2020,Number,35.0,6564.0,8109
Colorado,"Prowers County, Colorado",2020,Number,35.0,11681.0,8099
Colorado,"Washington County, Colorado",2020,Number,35.0,4547.0,8121
Colorado,"Grand County, Colorado",2020,Number,35.0,15219.0,8049
Colorado,"Otero County, Colorado",2020,Number,35.0,17857.0,8089
Colorado,"Broomfield County, Colorado",2020,Number,35.0,67549.0,8014
Delaware,"Sussex County, Delaware",2019,Crude Prevalence,15.5,220682.0,10005
District Of Columbia,"District Of Columbia, District Of Columbia",2019,Crude Prevalence,15.9,659676.0,11001
Connecticut,"New Haven County, Connecticut",2019,Crude Prevalence,24.4,831151.0,9009
Connecticut,"Hartford County, Connecticut",2019,Crude Prevalence,24.4,872105.0,9003
Tennessee,"Shelby County, Tennessee",2020,Age-adjusted Prevalence,17.9,918303.0,47157
Tennessee,"Henderson County, Tennessee",2020,Age-adjusted Prevalence,17.9,27521.0,47077
Tennessee,"Jefferson County, Tennessee",2020,Age-adjusted Prevalence,17.9,51534.0,47089
Tennessee,"Sequatchie County, Tennessee",2020,Age-adjusted Prevalence,17.9,14560.0,47153
Tennessee,"Carroll County, Tennessee",2020,Age-adjusted Prevalence,17.9,26965.0,47017
Tennessee,"Davidson County, Tennessee",2020,Age-adjusted Prevalence,17.9,666130.0,47037
Tennessee,"Perry County, Tennessee",2020,Age-adjusted Prevalence,17.9,7791.0,47135
Tennessee,"Meigs County, Tennessee",2020,Age-adjusted Prevalence,17.9,11848.0,47121
Tennessee,"Haywood County, Tennessee",2020,Age-adjusted Prevalence,17.9,17374.0,47075
Tennessee,"Montgomery County, Tennessee",2020,Age-adjusted Prevalence,17.9,195756.0,47125
Tennessee,"Grundy County, Tennessee",2020,Age-adjusted Prevalence,17.9,13124.0,47061
Tennessee,"Cocke County, Tennessee",2020,Age-adjusted Prevalence,17.9,35103.0,47029
Tennessee,"Dekalb County, Tennessee",2020,Age-adjusted Prevalence,17.9,19372.0,47041
Tennessee,"Lewis County, Tennessee",2020,Age-adjusted Prevalence,17.9,11787.0,47101
Tennessee,"Obion County, Tennessee",2020,Age-adjusted Prevalence,17.9,29766.0,47131
Tennessee,"Tipton County, Tennessee",2020,Age-adjusted Prevalence,17.9,60527.0,47167
Tennessee,"Dyer County, Tennessee",2020,Age-adjusted Prevalence,17.9,36582.0,47045
Tennessee,"Hamilton County, Tennessee",2020,Age-adjusted Prevalence,17.9,350250.0,47065
Tennessee,"Polk County, Tennessee",2020,Age-adjusted Prevalence,17.9,16494.0,47139
Tennessee,"White County, Tennessee",2020,Age-adjusted Prevalence,17.9,26342.0,47185
Tennessee,"Sullivan County, Tennessee",2020,Age-adjusted Prevalence,17.9,154443.0,47163
New York,"Schoharie County, New York",2019,Number,6787.0,29842.0,36095
New York,"Fulton County, New York",2019,Number,6787.0,52435.0,36035
New York,"Rensselaer County, New York",2019,Number,6787.0,153415.0,36083
New York,"Franklin County, New York",2019,Number,6787.0,44890.0,36033
New York,"Queens County, New York",2019,Number,6787.0,2259939.0,36081
New York,"Washington County, New York",2019,Number,6787.0,58233.0,36115
New York,"New York County, New York",2019,Number,6787.0,1584693.0,36061
New York,"Cayuga County, New York",2019,Number,6787.0,72846.0,36011
New York,"Rockland County, New York",2019,Number,6787.0,320132.0,36087
New York,"Niagara County, New York",2019,Number,6787.0,207027.0,36063
New York,"Essex County, New York",2019,Number,6787.0,34792.0,36031
New York,"Nassau County, New York",2019,Number,6787.0,1336958.0,36059
New York,"Schuyler County, New York",2019,Number,6787.0,17648.0,36097
New York,"Chenango County, New York",2019,Number,6787.0,47050.0,36017
New York,"Jefferson County, New York",2019,Number,6787.0,106273.0,36045
New York,"Suffolk County, New York",2019,Number,6787.0,1456653.0,36103
New York,"Wyoming County, New York",2019,Number,6787.0,37552.0,36121
New York,"Oswego County, New York",2019,Number,6787.0,113014.0,36075
New York,"Wayne County, New York",2019,Number,6787.0,89283.0,36117
New York,"Broome County, New York",2019,Number,6787.0,183481.0,36007
Colorado,"Hinsdale County, Colorado",2020,Number,35.0,857.0,8053
New York,"Erie County, New York",2019,Number,6787.0,893029.0,36029
New York,"Sullivan County, New York",2019,Number,6787.0,72592.0,36105
New York,"Orange County, New York",2019,Number,6787.0,370342.0,36071
North Carolina,"Haywood County, North Carolina",2019,Number,4834.0,60256.0,37087
North Carolina,"Forsyth County, North Carolina",2019,Number,4834.0,364462.0,37067
Indiana,"Lake County, Indiana",2021,Crude Prevalence,16.7,479398.0,18089
Indiana,"Montgomery County, Indiana",2021,Crude Prevalence,16.7,36709.0,18107
Indiana,"Adams County, Indiana",2021,Crude Prevalence,16.7,34673.0,18001
Indiana,"Fayette County, Indiana",2021,Crude Prevalence,16.7,22811.0,18041
Indiana,"Clay County, Indiana",2021,Crude Prevalence,16.7,25465.0,18021
Indiana,"Dubois County, Indiana",2021,Crude Prevalence,16.7,41649.0,18037
Indiana,"Franklin County, Indiana",2021,Crude Prevalence,16.7,22687.0,18047
Indiana,"Hancock County, Indiana",2021,Crude Prevalence,16.7,74293.0,18059
Indiana,"Howard County, Indiana",2021,Crude Prevalence,16.7,80868.0,18067
Indiana,"Ohio County, Indiana",2021,Crude Prevalence,16.7,5763.0,18115
Indiana,"Parke County, Indiana",2021,Crude Prevalence,16.7,15461.0,18121
Indiana,"Randolph County, Indiana",2021,Crude Prevalence,16.7,24466.0,18135
Indiana,"Benton County, Indiana",2021,Crude Prevalence,16.7,8574.0,18007
Indiana,"Brown County, Indiana",2021,Crude Prevalence,16.7,14858.0,18013
Indiana,"Putnam County, Indiana",2021,Crude Prevalence,16.7,31914.0,18133
Indiana,"Washington County, Indiana",2021,Crude Prevalence,16.7,27546.0,18175
Indiana,"Daviess County, Indiana",2021,Crude Prevalence,16.7,32556.0,18027
Indiana,"Henry County, Indiana",2021,Crude Prevalence,16.7,44740.0,18065
Indiana,"Knox County, Indiana",2021,Crude Prevalence,16.7,34676.0,18083
Indiana,"Madison County, Indiana",2021,Crude Prevalence,16.7,123020.0,18095
Indiana,"Pike County, Indiana",2021,Crude Prevalence,16.7,12086.0,18125
Indiana,"Pulaski County, Indiana",2021,Crude Prevalence,16.7,12422.0,18131
Indiana,"Steuben County, Indiana",2021,Crude Prevalence,16.7,32823.0,18151
Wyoming,"Laramie County, Wyoming",2019,Age-adjusted Prevalence,6.6,96073.0,56021
Wyoming,"Teton County, Wyoming",2019,Age-adjusted Prevalence,6.6,23188.0,56039
Texas,"San Jacinto County, Texas",2019,Crude Prevalence,13.0,27895.0,48407
Texas,"Upshur County, Texas",2019,Crude Prevalence,13.0,40377.0,48459
Texas,"Waller County, Texas",2019,Crude Prevalence,13.0,47386.0,48473
Texas,"Wilson County, Texas",2019,Crude Prevalence,13.0,48484.0,48493
Texas,"Hockley County, Texas",2019,Crude Prevalence,13.0,22206.0,48219
Texas,"Midland County, Texas",2019,Crude Prevalence,13.0,166097.0,48329
Texas,"Llano County, Texas",2019,Crude Prevalence,13.0,20795.0,48299
Texas,"Fannin County, Texas",2019,Crude Prevalence,13.0,31577.0,48147
Texas,"Brazos County, Texas",2019,Crude Prevalence,13.0,207176.0,48041
Texas,"Gaines County, Texas",2019,Crude Prevalence,13.0,20597.0,48165
Texas,"Gray County, Texas",2019,Crude Prevalence,13.0,20693.0,48179
Texas,"Jack County, Texas",2019,Crude Prevalence,13.0,7695.0,48237
Texas,"Bosque County, Texas",2019,Crude Prevalence,13.0,17890.0,48035
Texas,"Bexar County, Texas",2019,Crude Prevalence,13.0,1919412.0,48029
Texas,"Baylor County, Texas",2019,Crude Prevalence,13.0,3461.0,48023
Texas,"Denton County, Texas",2019,Crude Prevalence,13.0,820627.0,48121
Texas,"Galveston County, Texas",2019,Crude Prevalence,13.0,326347.0,48167
Texas,"Roberts County, Texas",2019,Crude Prevalence,13.0,791.0,48393
Texas,"Uvalde County, Texas",2019,Crude Prevalence,13.0,26410.0,48463
Texas,"Bowie County, Texas",2019,Crude Prevalence,13.0,87652.0,48037
Texas,"Kent County, Texas",2019,Crude Prevalence,13.0,601.0,48263
Texas,"Somervell County, Texas",2019,Crude Prevalence,13.0,8623.0,48425
Texas,"Hardin County, Texas",2019,Crude Prevalence,13.0,56068.0,48199
Texas,"Leon County, Texas",2019,Crude Prevalence,13.0,17129.0,48289
Texas,"Newton County, Texas",2019,Crude Prevalence,13.0,13743.0,48351
Texas,"Reeves County, Texas",2019,Crude Prevalence,13.0,13512.0,48389
Texas,"Travis County, Texas",2019,Crude Prevalence,13.0,1201757.0,48453
Texas,"Collingsworth County, Texas",2019,Crude Prevalence,13.0,2904.0,48087
Texas,"Erath County, Texas",2019,Crude Prevalence,13.0,39761.0,48143
Texas,"Motley County, Texas",2019,Crude Prevalence,13.0,1252.0,48345
Texas,"Coleman County, Texas",2019,Crude Prevalence,13.0,8238.0,48083
Texas,"Medina County, Texas",2019,Crude Prevalence,13.0,47552.0,48325
Texas,"Henderson County, Texas",2019,Crude Prevalence,13.0,79575.0,48213
Texas,"Lamar County, Texas",2019,Crude Prevalence,13.0,48911.0,48277
Texas,"Kimble County, Texas",2019,Crude Prevalence,13.0,4330.0,48267
Texas,"Washington County, Texas",2019,Crude Prevalence,13.0,32923.0,48477
Texas,"Stephens County, Texas",2019,Crude Prevalence,13.0,8910.0,48429
Texas,"Andrews County, Texas",2019,Crude Prevalence,13.0,17927.0,48003
Texas,"Gonzales County, Texas",2019,Crude Prevalence,13.0,20443.0,48177
Texas,"Lynn County, Texas",2019,Crude Prevalence,13.0,5775.0,48305
Texas,"Zapata County, Texas",2019,Crude Prevalence,13.0,14149.0,48505
Texas,"Hood County, Texas",2019,Crude Prevalence,13.0,57594.0,48221
Texas,"King County, Texas",2019,Crude Prevalence,13.0,237.0,48269
Texas,"Cherokee County, Texas",2019,Crude Prevalence,13.0,48713.0,48073
Texas,"Delta County, Texas",2019,Crude Prevalence,13.0,5183.0,48119
Texas,"Jones County, Texas",2019,Crude Prevalence,13.0,12753.0,48253
Connecticut,"Windham County, Connecticut",2019,Crude Prevalence,24.4,111204.0,9015
Connecticut,"New London County, Connecticut",2019,Crude Prevalence,24.4,255691.0,9011
Connecticut,"Middlesex County, Connecticut",2019,Crude Prevalence,24.4,157700.0,9007
Connecticut,"Tolland County, Connecticut",2019,Crude Prevalence,24.4,136003.0,9013
Connecticut,"Fairfield County, Connecticut",2019,Crude Prevalence,24.4,926424.0,9001
Florida,"Washington County, Florida",2019,Crude Rate,3.2,21909.0,12133
Florida,"Duval County, Florida",2019,Crude Rate,3.2,914959.0,12031
Florida,"Bradford County, Florida",2019,Crude Rate,3.2,23427.0,12007
Florida,"Brevard County, Florida",2019,Crude Rate,3.2,578893.0,12009
Florida,"Clay County, Florida",2019,Crude Rate,3.2,209390.0,12019
Florida,"Lafayette County, Florida",2019,Crude Rate,3.2,7106.0,12067
Florida,"Lake County, Florida",2019,Crude Rate,3.2,341621.0,12069
Florida,"Nassau County, Florida",2019,Crude Rate,3.2,82281.0,12089
Florida,"Pinellas County, Florida",2019,Crude Rate,3.2,950026.0,12103
Florida,"Polk County, Florida",2019,Crude Rate,3.2,672585.0,12105
Florida,"St. Lucie County, Florida",2019,Crude Rate,3.2,310031.0,12111
Florida,"Glades County, Florida",2019,Crude Rate,3.2,12285.0,12043
Florida,"Hendry County, Florida",2019,Crude Rate,3.2,40156.0,12051
Florida,"Indian River County, Florida",2019,Crude Rate,3.2,152398.0,12061
Florida,"Jackson County, Florida",2019,Crude Rate,3.2,40131.0,12063
Florida,"St. Johns County, Florida",2019,Crude Rate,3.2,241882.0,12109
Florida,"Seminole County, Florida",2019,Crude Rate,3.2,457214.0,12117
Florida,"Bay County, Florida",2019,Crude Rate,3.2,179751.0,12005
Florida,"Flagler County, Florida",2019,Crude Rate,3.2,108721.0,12035
Florida,"Gulf County, Florida",2019,Crude Rate,3.2,13132.0,12045
Florida,"Liberty County, Florida",2019,Crude Rate,3.2,6941.0,12077
Florida,"Osceola County, Florida",2019,Crude Rate,3.2,349593.0,12097
Florida,"Walton County, Florida",2019,Crude Rate,3.2,66214.0,12131
Florida,"Gadsden County, Florida",2019,Crude Rate,3.2,42513.0,12039
Florida,"Jefferson County, Florida",2019,Crude Rate,3.2,12007.0,12065
Florida,"Marion County, Florida",2019,Crude Rate,3.2,343041.0,12083
Florida,"Hardee County, Florida",2019,Crude Rate,3.2,25304.0,12049
Florida,"Okeechobee County, Florida",2019,Crude Rate,3.2,37948.0,12093
Florida,"Orange County, Florida",2019,Crude Rate,3.2,1316191.0,12095
Florida,"Gilchrist County, Florida",2019,Crude Rate,3.2,16456.0,12041
Florida,"Suwannee County, Florida",2019,Crude Rate,3.2,42122.0,12121
Florida,"Alachua County, Florida",2019,Crude Rate,3.2,251017.0,12001
Florida,"Calhoun County, Florida",2019,Crude Rate,3.2,12321.0,12013
Florida,"Charlotte County, Florida",2019,Crude Rate,3.2,177251.0,12015
Florida,"Dixie County, Florida",2019,Crude Rate,3.2,14865.0,12029
Florida,"Martin County, Florida",2019,Crude Rate,3.2,155919.0,12085
Florida,"Sarasota County, Florida",2019,Crude Rate,3.2,413732.0,12115
Florida,"Manatee County, Florida",2019,Crude Rate,3.2,379744.0,12081
Florida,"Citrus County, Florida",2019,Crude Rate,3.2,142358.0,12017
Florida,"Baker County, Florida",2019,Crude Rate,3.2,25110.0,12003
Florida,"Santa Rosa County, Florida",2019,Crude Rate,3.2,167968.0,12113
Florida,"Leon County, Florida",2019,Crude Rate,3.2,276964.0,12073
Florida,"Broward County, Florida",2019,Crude Rate,3.2,1909208.0,12011
Florida,"Monroe County, Florida",2019,Crude Rate,3.2,74532.0,12087
Florida,"Hernando County, Florida",2019,Crude Rate,3.2,183763.0,12053
Florida,"Hillsborough County, Florida",2019,Crude Rate,3.2,1401615.0,12057
Florida,"Taylor County, Florida",2019,Crude Rate,3.2,17873.0,12123
Florida,"Wakulla County, Florida",2019,Crude Rate,3.2,28878.0,12129
Georgia,"Mcduffie County, Georgia",2021,Crude Prevalence,25.8,21184.0,13189
Georgia,"Morgan County, Georgia",2021,Crude Prevalence,25.8,18218.0,13211
Georgia,"Heard County, Georgia",2021,Crude Prevalence,25.8,11500.0,13149
Georgia,"Dougherty County, Georgia",2021,Crude Prevalence,25.8,85812.0,13095
Georgia,"Fannin County, Georgia",2021,Crude Prevalence,25.8,25051.0,13111
Georgia,"Houston County, Georgia",2021,Crude Prevalence,25.8,151261.0,13153
Georgia,"Laurens County, Georgia",2021,Crude Prevalence,25.8,46288.0,13175
Georgia,"Spalding County, Georgia",2021,Crude Prevalence,25.8,63966.0,13255
Georgia,"Telfair County, Georgia",2021,Crude Prevalence,25.8,12814.0,13271
Indiana,"Warren County, Indiana",2021,Crude Prevalence,16.7,8058.0,18171
Indiana,"Vermillion County, Indiana",2021,Crude Prevalence,16.7,15252.0,18165
Indiana,"Wells County, Indiana",2021,Crude Prevalence,16.7,27346.0,18179
Indiana,"Allen County, Indiana",2021,Crude Prevalence,16.7,366401.0,18003
Indiana,"Decatur County, Indiana",2021,Crude Prevalence,16.7,26023.0,18031
Indiana,"Delaware County, Indiana",2021,Crude Prevalence,16.7,107758.0,18035
Indiana,"Floyd County, Indiana",2021,Crude Prevalence,16.7,75690.0,18043
Indiana,"Jefferson County, Indiana",2021,Crude Prevalence,16.7,29674.0,18077
Indiana,"Jennings County, Indiana",2021,Crude Prevalence,16.7,27350.0,18079
Indiana,"Johnson County, Indiana",2021,Crude Prevalence,16.7,150832.0,18081
Indiana,"Miami County, Indiana",2021,Crude Prevalence,16.7,33444.0,18103
Indiana,"Morgan County, Indiana",2021,Crude Prevalence,16.7,68534.0,18109
Indiana,"Gibson County, Indiana",2021,Crude Prevalence,16.7,32769.0,18051
Indiana,"Newton County, Indiana",2021,Crude Prevalence,16.7,13738.0,18111
Indiana,"Orange County, Indiana",2021,Crude Prevalence,16.7,19186.0,18117
Indiana,"St. Joseph County, Indiana",2021,Crude Prevalence,16.7,257889.0,18141
Indiana,"Kosciusko County, Indiana",2021,Crude Prevalence,16.7,77232.0,18085
Indiana,"Marshall County, Indiana",2021,Crude Prevalence,16.7,45608.0,18099
Indiana,"Switzerland County, Indiana",2021,Crude Prevalence,16.7,10567.0,18155
Indiana,"Vanderburgh County, Indiana",2021,Crude Prevalence,16.7,174643.0,18163
Indiana,"Blackford County, Indiana",2021,Crude Prevalence,16.7,11808.0,18009
Indiana,"Scott County, Indiana",2021,Crude Prevalence,16.7,23257.0,18143
Indiana,"Monroe County, Indiana",2021,Crude Prevalence,16.7,130635.0,18105
